Time,KCPLIATANUNIAT1,KCPLIATANUNIAT2,KCPLLACYGNEUNLAC1,KCPLLACYGNEUNLAC2,MPS.ROCKCREEK,SECI.KCPS.CIMARRON,SECI.KCPS.SPEARVILLE,SECI_CIMARRON,WR.JEC.1,WR.JEC.2,WR.JEC.3,WR.LEC.4,WR.LEC.5
2023-02-16 10:00:00-06:00,32.9271,32.9271,46.0775,46.0775,26.9445,-1.8,-2.1642,-1.8,17.8789,18.0443,18.1101,22.3777,23.7844
2023-02-16 11:00:00-06:00,28.0884,28.0884,40.12,40.12,22.323,-3.0426,-1.4008,-3.0426,17.7372,17.8343,17.8904,23.2481,23.2784
2023-02-16 12:00:00-06:00,28.2822,28.2822,40.1185,40.1185,22.6314,-2.85,-2.1795,-2.85,17.5011,17.5983,17.6562,23.1368,23.1985
2023-02-16 13:00:00-06:00,23.4822,23.4822,34.1175,34.1175,21.0206,-2.11,0.021,-2.11,17.339,17.4095,17.4661,21.57,21.2683
2023-02-16 14:00:00-06:00,21.9443,21.9443,31.6689,31.6689,21.0411,4.374,1.4279,4.374,16.0035,16.0814,16.141,20.0584,19.7725
2023-02-16 15:00:00-06:00,21.9522,21.9522,29.0062,29.0062,21.3342,6.5083,8.8463,6.5083,17.0522,17.1341,17.203,20.3347,20.1477
2023-02-16 16:00:00-06:00,23.0087,23.0087,25.3595,25.3595,22.7954,16.1959,16.408,16.1959,20.1993,20.282,20.3574,21.8784,21.8702
2023-02-16 17:00:00-06:00,29.3374,29.3374,28.6067,28.6067,29.0485,25.7447,25.9748,25.7447,27.5708,27.6581,27.7637,28.4721,28.6004
2023-02-16 18:00:00-06:00,42.4149,42.4149,41.4375,41.4375,41.9221,37.6578,38.0531,37.6578,39.9358,40.0462,40.2133,41.1305,41.3765
2023-02-16 19:00:00-06:00,35.7275,35.7275,34.9792,34.9792,35.3033,31.8764,32.2573,31.8764,33.6377,33.7364,33.883,34.6265,34.8414
2023-02-16 20:00:00-06:00,36.5636,36.5636,36.1488,36.1488,36.318,33.126,33.5539,33.126,34.6911,34.7934,34.9475,35.8264,36.0067
2023-02-16 21:00:00-06:00,34.4668,34.4668,34.3267,34.3267,34.2285,31.6912,32.1129,31.6912,32.9308,33.0275,33.1738,33.9348,34.1048
2023-02-16 22:00:00-06:00,34.2039,34.2039,34.1527,34.1527,34.0769,31.4638,31.8428,31.4638,32.7052,32.8017,32.9468,33.6812,33.8527
2023-02-16 23:00:00-06:00,33.1651,33.1651,33.0308,33.0308,33.085,30.1088,30.4681,30.1088,31.6094,31.7066,31.8407,32.959,33.0441
2023-02-17 00:00:00-06:00,26.312,26.312,30.7583,30.7583,28.9849,26.0621,26.4934,26.0621,25.8746,25.8851,26.0025,23.1176,24.3822
2023-02-17 01:00:00-06:00,24.9286,24.9286,28.8394,28.8394,27.2676,24.3146,24.6755,24.3146,24.3376,24.3553,24.4655,21.9775,23.1304
2023-02-17 02:00:00-06:00,25.1878,25.1878,29.8876,29.8876,28.0719,25.0065,25.3179,25.0065,24.7356,24.7429,24.8568,21.6643,23.0318
2023-02-17 03:00:00-06:00,23.7254,23.7254,32.6461,32.6461,29.0822,25.6898,25.9329,25.6898,23.9596,23.8974,24.0168,17.2413,19.7457
2023-02-17 04:00:00-06:00,24.899,24.899,33.0128,33.0128,29.9656,26.3119,26.6055,26.3119,24.9944,24.9484,25.071,19.0375,21.3215
2023-02-17 05:00:00-06:00,31.0798,31.0798,35.0618,35.0618,34.2582,29.4581,30.0167,29.4581,30.2332,30.2707,30.4156,27.751,29.0388
2023-02-17 06:00:00-06:00,40.2282,40.2282,48.4943,48.4943,46.9952,40.5566,41.393,40.5566,39.8328,39.805,40.0088,32.4945,35.4242
2023-02-17 07:00:00-06:00,43.1845,43.1845,46.8059,46.8059,46.5714,38.9619,40.0571,38.9619,41.607,41.6726,41.8686,39.4502,40.772
2023-02-17 08:00:00-06:00,35.6193,35.6193,41.5846,41.5846,39.9365,32.4349,34.1159,32.4349,34.9373,34.9419,35.1048,30.4828,32.3923
2023-02-17 09:00:00-06:00,47.5243,47.5243,49.9395,49.9395,50.1609,43.4361,44.7499,43.4361,45.9653,46.0578,46.2602,44.8323,45.8537
2023-02-17 10:00:00-06:00,44.2939,44.2939,43.1699,43.1699,45.7719,38.8441,40.3216,38.8441,42.3567,42.4909,42.6756,43.6233,43.815
2023-02-17 11:00:00-06:00,32.6699,32.6699,32.2349,32.2349,33.6655,28.9732,29.9139,28.9732,31.2882,31.3942,31.523,32.1935,32.3366
2023-02-17 12:00:00-06:00,26.0451,26.0451,25.892,25.892,26.3979,24.0433,24.552,24.0433,25.109,25.1936,25.3004,25.9336,26.0304
2023-02-17 13:00:00-06:00,22.4483,22.4483,23.7219,23.7219,23.2074,20.4763,21.058,20.4763,21.6759,21.7304,21.8251,21.5973,21.9874
2023-02-17 14:00:00-06:00,19.9975,19.9975,19.9736,19.9736,19.3928,17.9574,18.5183,17.9574,19.2027,19.2716,19.3563,19.9805,20.047
2023-02-17 15:00:00-06:00,20.5718,20.5718,20.502,20.502,19.2078,19.4661,19.6247,19.4661,19.7416,19.8142,19.9023,20.4757,20.5464
2023-02-17 16:00:00-06:00,19.9078,19.9078,20.8835,20.8835,17.6503,18.937,19.1018,18.937,19.0926,19.1534,19.2401,18.733,19.1517
2023-02-17 17:00:00-06:00,16.5599,16.5599,23.2026,23.2026,18.4304,20.114,20.1366,20.114,17.2006,17.1527,17.2503,12.5105,14.3225
2023-02-17 18:00:00-06:00,17.5316,17.5316,22.5108,22.5108,15.357,17.0206,17.3376,17.0206,18.0359,18.0193,18.1133,13.5767,15.1918
2023-02-17 19:00:00-06:00,-2.9911,-2.9911,14.6664,14.6664,8.3257,2.5554,2.7553,2.5554,-0.0574,-0.3364,-0.262,-13.2405,-8.6774
2023-02-17 20:00:00-06:00,-6.8388,-6.8388,13.8214,13.8214,5.7543,-9.8734,-9.2631,-9.8734,-6.7804,-7.0443,-6.9775,-19.6235,-14.8403
2023-02-17 21:00:00-06:00,-5.1749,-5.1749,13.1663,13.1663,4.3408,-14.5689,-13.7379,-14.5689,-7.3716,-7.5266,-7.4728,-14.7501,-11.6005
2023-02-17 22:00:00-06:00,-6.6734,-6.6734,5.1922,5.1922,2.0384,-15.5919,-15.4557,-15.5919,-9.095,-9.1828,-9.138,-14.5379,-12.2251
2023-02-17 23:00:00-06:00,-7.205,-7.205,3.1513,3.1513,0.3489,-16.4054,-16.3027,-16.4054,-9.9589,-10.0121,-9.9795,-13.379,-11.7621
2023-02-18 00:00:00-06:00,-4.4625,-4.4625,-5.18,-5.18,-0.2204,-16.9408,-16.5297,-16.9408,-8.1995,-8.1569,-8.1319,-6.4319,-6.7501
2023-02-18 01:00:00-06:00,2.5209,2.5209,7.1126,7.1126,5.2829,-15.6817,-15.2132,-15.6817,-2.6125,-2.5748,-2.5433,0.4668,0.0543
2023-02-18 02:00:00-06:00,5.3485,5.3485,10.7252,10.7252,7.9842,-14.6056,-14.2395,-14.6056,-0.4605,-0.4293,-0.3854,3.0976,2.6361
2023-02-18 03:00:00-06:00,7.1383,7.1383,12.7076,12.7076,9.5712,-14.669,-14.3012,-14.669,0.7751,0.8218,0.8611,4.6337,4.1224
2023-02-18 04:00:00-06:00,13.8998,13.8998,19.6375,19.6375,15.5599,-12.7545,-12.4154,-12.7545,5.937,5.993,6.0549,10.7306,10.0971
2023-02-18 05:00:00-06:00,20.7035,20.7035,23.2211,23.2211,23.9067,-9.6341,-9.1635,-9.6341,9.9901,10.1394,10.2205,14.4325,13.6621
2023-02-18 06:00:00-06:00,31.4775,31.4775,19.8324,19.8324,38.2422,-5.0672,-4.8324,-5.0672,14.9327,15.351,15.4596,19.2327,17.8251
2023-02-18 07:00:00-06:00,33.4519,33.4519,18.3563,18.3563,41.3825,-3.0895,-3.2653,-3.0895,15.7891,16.2585,16.3748,19.7297,18.2059
2023-02-18 08:00:00-06:00,29.1479,29.1479,18.3563,18.3563,35.1777,-1.4139,-1.8461,-1.4139,14.9775,15.3301,15.4308,18.5623,17.3488
2023-02-18 09:00:00-06:00,28.0855,28.0855,18.3563,18.3563,33.7273,-3.5591,-4.0155,-3.5591,13.9153,14.2751,14.3648,17.6487,16.4253
2023-02-18 10:00:00-06:00,25.2855,25.2855,18.2803,18.2803,30.5536,-5.7454,-6.3766,-5.7454,11.1833,11.5372,11.6123,15.2429,14.0355
2023-02-18 11:00:00-06:00,20.2151,20.2151,18.4784,18.4784,23.2212,-8.3818,-8.92,-8.3818,9.3205,9.7322,9.7878,13.4046,12.5555
2023-02-18 12:00:00-06:00,15.6862,15.6862,18.0327,18.0327,18.4832,-11.79,-12.2816,-11.79,5.3895,5.7297,5.7767,8.8339,8.2424
2023-02-18 13:00:00-06:00,11.9999,11.9999,18.627,18.627,14.1054,-12.3658,-12.7973,-12.3658,3.3256,3.5586,3.5918,6.337,5.981
2023-02-18 14:00:00-06:00,11.9338,11.9338,18.627,18.627,14.526,-11.7274,-12.0767,-11.7274,2.657,2.807,2.8367,5.5799,5.1629
2023-02-18 15:00:00-06:00,10.143,10.143,18.3794,18.3794,11.4725,-12.0059,-12.3095,-12.0059,2.2582,2.3692,2.3904,5.6285,5.1999
2023-02-18 16:00:00-06:00,8.8665,8.8665,18.2818,18.2818,9.2632,-11.7838,-12.0026,-11.7838,1.9558,2.0348,2.052,5.754,5.3079
2023-02-18 17:00:00-06:00,14.1274,14.1274,19.7868,19.7868,14.9371,-7.2951,-7.3651,-7.2951,6.2157,6.322,6.3616,10.3882,9.7598
2023-02-18 18:00:00-06:00,14.7306,14.7306,22.8428,22.8428,15.0779,-5.7822,-5.585,-5.7822,8.2294,8.2268,8.2954,12.5971,12.106
2023-02-18 19:00:00-06:00,9.5214,9.5214,16.5195,16.5195,10.5519,-7.0402,-6.7388,-7.0402,3.751,3.7575,3.8081,7.5895,7.1559
2023-02-18 20:00:00-06:00,4.6289,4.6289,9.9498,9.9498,6.4672,-11.5042,-11.1665,-11.5042,-0.5109,-0.4821,-0.452,2.7455,2.3464
2023-02-18 21:00:00-06:00,7.021,7.021,15.2274,15.2274,8.1943,-12.57,-12.2052,-12.57,0.7855,0.8295,0.8529,4.8944,4.4134
2023-02-18 22:00:00-06:00,3.2518,3.2518,8.7361,8.7361,5.0735,-14.1132,-13.6825,-14.1132,-2.5506,-2.4908,-2.4753,1.0282,0.5677
2023-02-18 23:00:00-06:00,-0.5566,-0.5566,5.3684,5.3684,1.2486,-15.3559,-14.9923,-15.3559,-5.6481,-5.5874,-5.5816,-2.472,-2.8743
2023-02-19 00:00:00-06:00,-5.7743,-5.7743,-2.5381,-2.5381,-3.6009,-16.9169,-16.0498,-16.9169,-9.0146,-8.9653,-8.9653,-7.0973,-7.3528
2023-02-19 01:00:00-06:00,-4.6377,-4.6377,-1.7254,-1.7254,-2.5353,-15.9435,-15.0908,-15.9435,-8.0081,-7.9553,-7.9553,-6.0571,-6.3246
2023-02-19 02:00:00-06:00,-5.0142,-5.0142,-4.2717,-4.2717,-2.3542,-15.7698,-14.8862,-15.7698,-8.3012,-8.24,-8.24,-6.627,-6.8976
2023-02-19 03:00:00-06:00,-6.0015,-6.0015,-7.5146,-7.5146,-3.1856,-15.2594,-14.3301,-15.2594,-8.8397,-8.7769,-8.7769,-7.6265,-7.8693
2023-02-19 04:00:00-06:00,2.8896,2.8896,5.9811,5.9811,4.0067,-11.9831,-11.0529,-11.9831,-0.5096,-0.4613,-0.4613,1.5129,1.2356
2023-02-19 05:00:00-06:00,9.8232,9.8232,13.5044,13.5044,10.1678,-6.4189,-5.2438,-6.4189,5.6455,5.7008,5.7008,8.2154,7.8764
2023-02-19 06:00:00-06:00,14.4975,14.4975,18.81,18.81,14.3648,-0.828,0.0914,-0.828,10.6724,10.7126,10.7126,13.1522,12.8436
2023-02-19 07:00:00-06:00,16.7555,16.7555,19.6377,19.6377,16.5263,2.9358,3.6304,2.9358,13.8242,13.8527,13.8527,15.7068,15.4612
2023-02-19 08:00:00-06:00,23.4663,23.4663,22.6504,22.6504,23.1002,19.8446,20.0647,19.8446,23.1171,23.1032,23.1032,23.2934,23.2485
2023-02-19 09:00:00-06:00,29.5608,29.5608,28.7617,28.7617,28.8974,26.5917,26.8152,26.5917,29.1718,29.1031,29.1505,29.4301,29.3739
2023-02-19 10:00:00-06:00,25.4352,25.4352,24.7864,24.7864,24.9194,23.6094,23.8178,23.6094,25.1378,25.0531,25.118,25.2779,25.233
2023-02-19 11:00:00-06:00,21.2692,21.2692,20.6552,20.6552,20.9543,19.7925,19.967,19.7925,20.8799,20.7899,20.8654,21.1534,21.1179
2023-02-19 12:00:00-06:00,19.7187,19.7187,19.1336,19.1336,19.492,18.4566,18.6174,18.4566,19.3083,19.2146,19.2954,19.5585,19.5242
2023-02-19 13:00:00-06:00,18.7164,18.7164,18.157,18.157,18.5126,17.4732,17.6395,17.4732,18.3142,18.2264,18.3027,18.5947,18.5621
2023-02-19 14:00:00-06:00,18.0226,18.0226,17.4868,17.4868,17.8002,16.8309,16.9953,16.8309,17.641,17.5571,17.6306,17.9752,17.9465
2023-02-19 15:00:00-06:00,17.537,17.537,16.9833,16.9833,17.3407,16.2922,16.4613,16.2922,17.1344,17.0531,17.1245,17.4916,17.4663
2023-02-19 16:00:00-06:00,19.0328,19.0328,18.4085,18.4085,18.8631,17.5615,17.7624,17.5615,18.5591,18.4701,18.5473,18.8756,18.8389
2023-02-19 17:00:00-06:00,29.2503,29.2503,25.935,25.935,29.8953,26.0551,26.3067,26.0551,27.5116,27.4335,27.5493,27.9345,27.7216
2023-02-19 18:00:00-06:00,24.8633,24.8633,23.9901,23.9901,24.5876,22.2759,22.5399,22.2759,24.1336,24.0171,24.1181,24.6341,24.579
2023-02-19 19:00:00-06:00,19.0048,19.0048,18.371,18.371,18.7408,16.5836,16.8165,16.5836,18.3938,18.3066,18.384,18.8896,18.8456
2023-02-19 20:00:00-06:00,17.9752,17.9752,17.9858,17.9858,17.8442,13.6239,13.7995,13.6239,16.565,16.4992,16.5707,17.4838,17.3828
2023-02-19 21:00:00-06:00,16.6861,16.6861,17.6911,17.6911,16.4732,11.734,11.8675,11.734,15.0716,15.0112,15.0771,16.2263,16.1154
2023-02-19 22:00:00-06:00,16.6078,16.6078,17.5675,17.5675,16.3755,11.371,11.5369,11.371,14.9704,14.9119,14.9781,16.1441,16.031
2023-02-19 23:00:00-06:00,15.0044,15.0044,15.3694,15.3694,14.7956,11.4374,11.5701,11.4374,13.9364,13.8789,13.9386,14.7166,14.6468
2023-02-20 00:00:00-06:00,12.897,12.897,12.4172,12.4172,12.8713,10.3075,10.5144,10.3075,12.2541,12.2054,12.2562,12.6999,12.6678
2023-02-20 01:00:00-06:00,12.5429,12.5429,12.0809,12.0809,12.5024,10.1928,10.3624,10.1928,11.9492,11.9001,11.9506,12.3605,12.3308
2023-02-20 02:00:00-06:00,14.4887,14.4887,13.9906,13.9906,14.3735,12.4162,12.5989,12.4162,13.9328,13.8689,13.9301,14.3419,14.3163
2023-02-20 03:00:00-06:00,16.1944,16.1944,15.6729,15.6729,16.2461,13.6861,13.9207,13.6861,15.5373,15.4702,15.5375,16.0186,15.9869
2023-02-20 04:00:00-06:00,17.8037,17.8037,17.2285,17.2285,18.1142,14.5649,14.848,14.5649,16.9847,16.9184,16.9901,17.5681,17.5274
2023-02-20 05:00:00-06:00,19.9641,19.9641,19.3739,19.3739,20.1634,17.1578,17.4154,17.1578,19.2286,19.1492,19.2283,19.789,19.7537
2023-02-20 06:00:00-06:00,22.9692,22.9692,22.1251,22.1251,23.1809,19.1836,19.5887,19.1836,22.0839,21.9963,22.0854,22.7166,22.664
2023-02-20 07:00:00-06:00,25.7671,25.7671,25.0786,25.0786,27.6274,19.2909,19.8501,19.2909,24.3406,24.2654,24.3659,25.3808,25.3012
2023-02-20 08:00:00-06:00,22.6535,22.6535,22.0176,22.0176,23.5411,18.3222,18.7819,18.3222,21.8526,21.7594,21.8517,22.3245,22.2734
2023-02-20 09:00:00-06:00,31.5545,31.5545,30.2555,30.2555,31.8255,25.5369,26.146,25.5369,30.2872,30.175,30.2938,31.1822,31.0927
2023-02-20 10:00:00-06:00,23.4288,23.4288,22.7809,22.7809,22.3475,24.2175,23.6441,24.2175,23.4608,23.3389,23.4345,23.6809,23.673
2023-02-20 11:00:00-06:00,22.0076,22.0076,20.8655,20.8655,23.8897,22.0292,21.3962,22.0292,21.5942,21.5048,21.5871,21.7372,21.6883
2023-02-20 12:00:00-06:00,20.4767,20.4767,19.6337,19.6337,23.0243,20.6851,20.19,20.6851,20.1962,20.1125,20.1896,20.3155,20.2793
2023-02-20 13:00:00-06:00,18.1979,18.1979,17.6053,17.6053,19.8759,18.8987,18.4228,18.8987,18.1239,18.0406,18.1125,18.2147,18.1953
2023-02-20 14:00:00-06:00,19.4512,19.4512,18.808,18.808,21.386,19.9106,19.4322,19.9106,19.2801,19.1981,19.2727,19.3889,19.3618
2023-02-20 15:00:00-06:00,20.1459,20.1459,20.0967,20.0967,20.8858,23.0629,22.1206,23.0629,20.5491,20.4371,20.5227,20.3896,20.4049
2023-02-20 16:00:00-06:00,21.0641,21.0641,21.0271,21.0271,21.6073,22.8099,22.6475,22.8099,21.5314,21.4028,21.4988,21.2864,21.2921
2023-02-20 17:00:00-06:00,37.823,37.823,37.1148,37.1148,37.5657,38.0876,37.5587,38.0876,37.5377,37.3462,37.5068,37.6318,37.5627
2023-02-20 18:00:00-06:00,40.0681,40.0681,39.0693,39.0693,39.9883,37.3679,37.8679,37.3679,39.3648,39.1715,39.3436,39.658,39.5585
2023-02-20 19:00:00-06:00,24.8686,24.8686,24.4614,24.4614,24.2241,21.6336,22.0469,21.6336,24.0911,23.9604,24.0799,24.5294,24.4425
2023-02-20 20:00:00-06:00,20.924,20.924,20.6045,20.6045,20.3078,17.8282,18.1444,17.8282,20.2168,20.1094,20.2085,20.7659,20.6936
2023-02-20 21:00:00-06:00,18.7106,18.7106,18.3787,18.3787,18.4094,15.5578,15.8901,15.5578,17.9761,17.8813,17.9733,18.5826,18.521
2023-02-20 22:00:00-06:00,19.3598,19.3598,18.9243,18.9243,19.0431,15.977,16.3374,15.977,18.5921,18.5,18.5917,19.2391,19.1746
2023-02-20 23:00:00-06:00,17.738,17.738,17.3444,17.3444,17.4752,14.9358,15.2479,14.9358,17.1215,17.0391,17.1208,17.6487,17.5985
2023-02-21 00:00:00-06:00,19.5248,19.5248,19.0264,19.0264,19.0767,16.9543,17.3414,16.9543,19.003,18.9143,19.0,19.6194,19.5863
2023-02-21 01:00:00-06:00,19.5235,19.5235,18.9555,18.9555,19.2016,16.6558,17.0628,16.6558,18.9172,18.8313,18.9168,19.5665,19.5299
2023-02-21 02:00:00-06:00,19.7288,19.7288,19.1106,19.1106,19.4858,16.779,17.1538,16.779,19.0818,18.9963,19.0829,19.7483,19.7099
2023-02-21 03:00:00-06:00,20.6663,20.6663,19.9059,19.9059,20.6253,17.0707,17.4143,17.0707,19.8366,19.7531,19.8426,20.6011,20.5528
2023-02-21 04:00:00-06:00,22.0974,22.0974,21.2224,21.2224,20.8576,16.9791,17.2643,16.9791,20.9452,20.8605,20.9573,21.9314,21.8675
2023-02-21 05:00:00-06:00,24.417,24.417,23.3614,23.3614,21.1034,16.8939,17.0814,16.8939,22.7544,22.6669,22.7762,24.1249,24.0354
2023-02-21 06:00:00-06:00,29.6707,29.6707,29.2803,29.2803,22.4496,24.5389,24.7489,24.5389,28.705,28.5366,28.681,30.058,30.018
2023-02-21 07:00:00-06:00,19.7235,19.7235,19.6282,19.6282,8.8279,13.7801,13.9349,13.7801,17.3202,17.3471,17.4697,28.1304,27.4826
2023-02-21 08:00:00-06:00,18.0028,18.0028,17.7681,17.7681,8.5293,6.5527,6.4976,6.5527,12.6659,12.9701,13.0819,36.9096,35.3344
2023-02-21 09:00:00-06:00,19.0838,19.0838,18.0648,18.0648,12.753,6.0716,6.215,6.0716,16.6352,16.6132,16.7187,21.3511,21.0098
2023-02-21 10:00:00-06:00,17.039,17.039,15.3418,15.3418,18.6012,2.8349,2.9625,2.8349,14.2821,14.252,14.338,15.9766,15.7715
2023-02-21 11:00:00-06:00,8.3321,8.3321,7.118,7.118,9.1003,-2.7464,-2.7819,-2.7464,5.9817,5.9642,6.0244,7.4251,7.2365
2023-02-21 12:00:00-06:00,6.7138,6.7138,10.7671,10.7671,6.3882,-10.726,-10.6862,-10.726,2.7117,2.7247,2.7676,5.4561,5.165
2023-02-21 13:00:00-06:00,2.7869,2.7869,5.7713,5.7713,2.9545,-12.9519,-12.6546,-12.9519,-1.1386,-1.1027,-1.0747,1.4109,1.1267
2023-02-21 14:00:00-06:00,2.3638,2.3638,4.1935,4.1935,2.8474,-12.588,-12.3046,-12.588,-1.6282,-1.5794,-1.5589,0.8612,0.5653
2023-02-21 15:00:00-06:00,2.5672,2.5672,4.4046,4.4046,3.1381,-12.2166,-12.0298,-12.2166,-1.44,-1.3818,-1.3693,1.0058,0.7056
2023-02-21 16:00:00-06:00,5.3926,5.3926,7.7143,7.7143,5.9463,-9.1209,-8.6523,-9.1209,0.9591,0.9974,1.0224,3.7932,3.4385
2023-02-21 17:00:00-06:00,15.6117,15.6117,17.9345,17.9345,15.8486,0.431,1.062,0.431,10.9175,10.9263,10.9792,14.0086,13.6315
2023-02-21 18:00:00-06:00,15.3635,15.3635,17.9345,17.9345,15.4106,-1.2424,-0.3833,-1.2424,10.9947,10.9789,11.0502,13.9429,13.6003
2023-02-21 19:00:00-06:00,12.9327,12.9327,17.2417,17.2417,12.9046,-6.59,-5.9003,-6.59,8.0967,8.0926,8.1581,11.3825,11.0059
2023-02-21 20:00:00-06:00,10.0291,10.0291,16.573,16.573,10.03,-11.9616,-11.443,-11.9616,4.3915,4.4152,4.464,8.2054,7.7636
2023-02-21 21:00:00-06:00,5.7766,5.7766,10.9844,10.9844,6.0121,-14.7064,-14.0712,-14.7064,0.8371,0.8707,0.9068,4.0581,3.6629
2023-02-21 22:00:00-06:00,0.7196,0.7196,3.5826,3.5826,1.6823,-16.4834,-15.6487,-16.4834,-3.8652,-3.8096,-3.7874,-1.1181,-1.4905
2023-02-21 23:00:00-06:00,-2.6334,-2.6334,-0.9357,-0.9357,-1.4015,-17.171,-16.5345,-17.171,-6.7376,-6.674,-6.6621,-4.4162,-4.7577
2023-02-22 00:00:00-06:00,4.0601,4.0601,14.303,14.303,4.1539,-17.0366,-17.1515,-17.0366,-1.6335,-1.557,-1.557,2.0929,1.7045
2023-02-22 01:00:00-06:00,1.3447,1.3447,9.7084,9.7084,1.1564,-16.3897,-16.3817,-16.3897,-3.2387,-3.1791,-3.1791,-0.2495,-0.5684
2023-02-22 02:00:00-06:00,-0.9365,-0.9365,6.1532,6.1532,-1.0188,-17.317,-17.2667,-17.317,-4.9929,-4.9371,-4.9371,-2.4064,-2.6935
2023-02-22 03:00:00-06:00,-0.5639,-0.5639,6.4475,6.4475,-0.3422,-16.3169,-16.1025,-16.3169,-5.0096,-4.9467,-4.9467,-2.2209,-2.5314
2023-02-22 04:00:00-06:00,1.3812,1.3812,8.0094,8.0094,1.5449,-15.6249,-15.5367,-15.6249,-2.9495,-2.8884,-2.8884,-0.2561,-0.5637
2023-02-22 05:00:00-06:00,10.6278,10.6278,19.95,19.95,10.2257,-13.1188,-13.3201,-13.1188,5.0265,5.0948,5.0948,8.6863,8.289
2023-02-22 06:00:00-06:00,18.1396,18.1396,31.2084,31.2084,17.046,-7.6064,-7.5509,-7.6064,10.9517,11.0234,11.0234,15.9486,15.4653
2023-02-22 07:00:00-06:00,18.4074,18.4074,29.7336,29.7336,17.4439,-5.8219,-5.5882,-5.8219,11.7715,11.8387,11.8387,16.3966,15.9497
2023-02-22 08:00:00-06:00,18.5843,18.5843,28.4178,28.4178,18.0481,-8.0107,-7.5931,-8.0107,11.3516,11.4333,11.4333,16.2301,15.728
2023-02-22 09:00:00-06:00,19.2553,19.2553,30.0,30.0,18.5493,-7.8263,-7.6275,-7.8263,11.8855,11.9675,11.9675,16.891,16.3756
2023-02-22 10:00:00-06:00,16.6738,16.6738,26.6749,26.6749,16.2553,-9.3529,-9.1866,-9.3529,9.6796,9.7599,9.7599,14.3688,13.8769
2023-02-22 11:00:00-06:00,13.5545,13.5545,20.6649,20.6649,13.6365,-10.0901,-9.7896,-10.0901,7.3673,7.4452,7.4452,11.3809,10.9405
2023-02-22 12:00:00-06:00,12.1544,12.1544,18.9358,18.9358,12.3191,-9.3016,-9.2047,-9.3016,6.375,6.4482,6.4482,10.0906,9.6772
2023-02-22 13:00:00-06:00,13.3208,13.3208,19.9797,19.9797,13.3187,-5.7944,-5.3633,-5.7944,7.9287,7.9926,7.9926,11.4948,11.1202
2023-02-22 14:00:00-06:00,15.926,15.926,24.5513,24.5513,15.369,-5.8558,-5.575,-5.8558,10.1964,10.2569,10.2569,14.1558,13.7602
2023-02-22 15:00:00-06:00,16.1287,16.1287,24.9967,24.9967,15.6319,-4.9729,-4.64,-4.9729,10.0636,10.127,10.127,14.2756,13.8567
2023-02-22 16:00:00-06:00,16.3007,16.3007,24.703,24.703,15.7113,-2.8024,-2.6703,-2.8024,10.8391,10.8918,10.8918,14.6546,14.2789
2023-02-22 17:00:00-06:00,20.7358,20.7358,28.2381,28.2381,20.1969,1.3177,1.4875,1.3177,15.2499,15.3006,15.3006,19.0973,18.7191
2023-02-22 18:00:00-06:00,19.6301,19.6301,24.435,24.435,19.3738,1.8438,2.142,1.8438,14.8961,14.9448,14.9448,18.1405,17.8009
2023-02-22 19:00:00-06:00,18.4829,18.4829,23.1065,23.1065,18.2235,0.4044,0.6552,0.4044,13.957,14.0052,14.0052,17.0316,16.701
2023-02-22 20:00:00-06:00,15.8438,15.8438,20.0736,20.0736,15.7468,-1.0303,-0.7414,-1.0303,11.5257,11.5751,11.5751,14.4077,14.0896
2023-02-22 21:00:00-06:00,13.214,13.214,17.4298,17.4298,13.1633,-3.1083,-2.8035,-3.1083,9.1376,9.1865,9.1865,11.8392,11.5344
2023-02-22 22:00:00-06:00,8.8022,8.8022,12.9488,12.9488,8.6833,-7.5008,-7.2752,-7.5008,4.9727,5.0209,5.0209,7.4871,7.1976
2023-02-22 23:00:00-06:00,6.8852,6.8852,11.0243,11.0243,6.8572,-9.2029,-8.9453,-9.2029,3.0237,3.0747,3.0747,5.518,5.2275
2023-02-23 00:00:00-06:00,9.1324,9.1324,10.1637,10.1637,8.6687,0.5411,0.2927,0.5411,8.4885,8.4792,8.494,9.0039,8.9419
2023-02-23 01:00:00-06:00,7.4766,7.4766,10.379,10.379,6.8275,-1.3224,-1.6763,-1.3224,6.4144,6.4068,6.4213,7.2531,7.1718
2023-02-23 02:00:00-06:00,6.65,6.65,9.4827,9.4827,5.8686,-2.4543,-2.6314,-2.4543,5.7755,5.7652,5.7793,6.5131,6.449
2023-02-23 03:00:00-06:00,6.3966,6.3966,10.5112,10.5112,5.5647,-4.0759,-4.2783,-4.0759,4.8728,4.8849,4.901,6.0695,5.9675
2023-02-23 04:00:00-06:00,11.3801,11.3801,16.5533,16.5533,10.0828,-1.8411,-2.0496,-1.8411,9.5492,9.5638,9.5961,11.1095,10.9952
2023-02-23 05:00:00-06:00,18.4499,18.4499,21.6725,21.6725,17.0945,6.8415,6.5806,6.8415,17.2927,17.3232,17.3873,18.4685,18.4762
2023-02-23 06:00:00-06:00,22.7617,22.7617,21.6709,21.6709,20.8797,15.0771,14.6556,15.0771,20.3328,20.371,20.4694,27.6897,25.4449
2023-02-23 07:00:00-06:00,23.1396,23.1396,21.2412,21.2412,21.4754,16.7168,16.2658,16.7168,20.2017,20.2432,20.3471,28.1665,25.6668
